Job;"1";;;;"b4cast ver. 807 (b4cast.com)";;;;"TECOMAT ENGENHARIA LTDA"
Case-name;;;;;"Calculated 10/02/2026 16:22";;;;"Rua Serra da Canastra, 391"
Subject;;;;;"Printed 15/02/2026 20:53";;;;"CEP 50610-000 Recife/PE-Brazil"
View-name;"work"
View-text;""

;;;;;;;;;"(Excel English version: ALT+h+o+i expands selected cells)"
Result Type;"Temperature (T)"

Time;"T-Max.primeira";"T-Max.segunda";"T-Max.terceira";"T-Max.quarta";
"[hours]";"[°C]";"[°C]";"[°C]";"[°C]";
539,5000000;37,8590088;45,1550064;45,1550064;#N/A;
540,0000000;37,8708992;45,1126480;45,1126480;#N/A;
540,5000000;37,8827171;45,0704231;45,0704231;#N/A;
541,0000000;37,8944550;45,0283356;45,0283356;#N/A;
541,5000000;37,9061089;44,9863815;44,9863815;#N/A;
542,0000000;37,9176865;44,9445686;44,9445686;#N/A;
542,5000000;37,9291840;44,9028969;44,9028969;#N/A;
543,0000000;37,9405975;44,8613625;44,8613625;#N/A;
543,5000000;37,9519310;44,8199730;44,8199730;#N/A;
544,0000000;37,9631767;44,7787285;44,7787285;#N/A;
544,5000000;37,9743385;44,7376251;44,7376251;#N/A;
545,0000000;37,9854202;44,6966705;44,6966705;#N/A;
545,5000000;37,9964104;44,6558609;44,6558609;#N/A;
546,0000000;38,0073166;44,6152000;44,6152000;#N/A;
546,5000000;38,0181351;44,5746841;44,5746841;#N/A;
547,0000000;38,0288658;44,5343208;44,5343208;#N/A;
547,5000000;38,0395088;44,4941063;44,4941063;#N/A;
548,0000000;38,0500603;44,4540443;44,4540443;#N/A;
548,5000000;38,0605240;44,4141312;44,4141312;#N/A;
549,0000000;38,0709000;44,3743706;44,3743706;#N/A;
549,5000000;38,0811844;44,3347588;44,3347588;#N/A;
550,0000000;38,0913773;44,2953033;44,2953033;#N/A;
550,5000000;38,1014824;44,2560005;44,2560005;#N/A;
551,0000000;38,1114960;44,2168503;44,2168503;#N/A;
551,5000000;38,1214142;44,1778526;44,1778526;#N/A;
552,0000000;38,1312447;44,1390114;44,1390114;#N/A;
552,5000000;38,1409836;44,1003227;44,1003227;#N/A;
553,0000000;38,1506271;44,0617905;44,0617905;#N/A;
553,5000000;38,1601791;44,0234108;44,0234108;#N/A;
554,0000000;38,1696396;43,9851837;43,9851837;#N/A;
554,5000000;38,1790085;43,9471169;43,9471169;#N/A;
555,0000000;38,1882820;43,9091988;43,9091988;#N/A;
555,5000000;38,1974640;43,8714371;43,8714371;#N/A;
556,0000000;38,2065544;43,8338318;43,8338318;#N/A;
556,5000000;38,2155495;43,7963829;43,7963829;#N/A;
557,0000000;38,2244530;43,7590866;43,7590866;#N/A;
557,5000000;38,2332649;43,7219429;43,7219429;#N/A;
558,0000000;38,2419815;43,6849556;43,6849556;#N/A;
558,5000000;38,2506065;43,6481209;43,6481209;#N/A;
559,0000000;38,2591362;43,6114426;43,6114426;#N/A;
559,5000000;38,2675743;43,5749168;43,5749168;#N/A;
560,0000000;38,2759209;43,5385437;43,5385437;#N/A;
560,5000000;38,2841721;43,5023270;43,5023270;#N/A;
561,0000000;38,2923317;43,4662628;43,4662628;#N/A;
561,5000000;38,3003998;43,4303513;43,4303513;#N/A;
562,0000000;38,3083725;43,3945923;43,3945923;#N/A;
562,5000000;38,3162575;43,3589859;43,3589859;#N/A;
563,0000000;38,3240471;43,3235283;43,3235283;#N/A;
563,5000000;38,3317490;43,2882271;43,2882271;#N/A;
564,0000000;38,3394966;43,2530746;43,2530746;#N/A;
564,5000000;38,3471527;43,2180748;43,2180748;#N/A;
565,0000000;38,3547134;43,1832237;43,1832237;#N/A;
565,5000000;38,3621826;43,1485214;43,1485214;#N/A;
566,0000000;38,3695564;43,1139717;43,1139717;#N/A;
566,5000000;38,3768387;43,0795708;43,0795708;#N/A;
567,0000000;38,3840256;43,0453186;43,0453186;#N/A;
567,5000000;38,3911209;43,0112152;43,0112152;#N/A;
568,0000000;38,3981285;42,9772606;42,9772606;#N/A;
568,5000000;38,4050407;42,9434509;42,9434509;#N/A;
569,0000000;38,4118614;42,9097900;42,9097900;#N/A;
569,5000000;38,4185905;42,8762741;42,8762741;#N/A;
570,0000000;38,4252319;42,8429070;42,8429070;#N/A;
570,5000000;38,4317818;42,8096848;42,8096848;#N/A;
571,0000000;38,4382401;42,7766075;42,7766075;#N/A;
571,5000000;38,4446106;42,7436752;42,7436752;#N/A;
572,0000000;38,4508896;42,7108841;42,7108841;#N/A;
572,5000000;38,4570808;42,6782379;42,6782379;#N/A;
573,0000000;38,4631844;42,6457367;42,6457367;#N/A;
573,5000000;38,4691963;42,6133766;42,6133766;#N/A;
574,0000000;38,4751244;42,5811577;42,5811577;#N/A;
574,5000000;38,4809647;42,5490799;42,5490799;#N/A;
575,0000000;38,4867134;42,5171432;42,5171432;#N/A;
575,5000000;38,4923782;42,4853439;42,4853439;#N/A;
576,0000000;38,4979591;42,4536896;42,4536896;#N/A;
576,5000000;38,5034523;42,4221725;42,4221725;#N/A;
577,0000000;38,5088577;42,3907928;42,3907928;#N/A;
577,5000000;38,5141792;42,3595505;42,3595505;#N/A;
578,0000000;38,5194168;42,3284454;42,3284454;#N/A;
578,5000000;38,5245705;42,2974777;42,2974777;#N/A;
579,0000000;38,5296402;42,2666435;42,2666435;#N/A;
579,5000000;38,5346260;42,2359505;42,2359505;#N/A;
580,0000000;38,5395279;42,2053871;42,2053871;#N/A;
580,5000000;38,5443497;42,1749611;42,1749611;#N/A;
581,0000000;38,5490875;42,1446648;42,1446648;#N/A;
581,5000000;38,5537453;42,1145058;42,1145058;#N/A;
582,0000000;38,5583191;42,0844765;42,0844765;#N/A;
582,5000000;38,5628128;42,0545807;42,0545807;#N/A;
583,0000000;38,5672264;42,0248146;42,0248146;#N/A;
583,5000000;38,5715599;41,9951820;41,9951820;#N/A;
584,0000000;38,5758133;41,9656754;41,9656754;#N/A;
584,5000000;38,5799904;41,9363022;41,9363022;#N/A;
585,0000000;38,5840874;41,9070549;41,9070549;#N/A;
585,5000000;38,5881042;41,8779373;41,8779373;#N/A;
586,0000000;38,5920448;41,8546295;41,8489456;#N/A;
586,5000000;38,5959091;41,8348923;41,8200798;#N/A;
587,0000000;38,5996971;41,8151855;41,7913437;#N/A;
587,5000000;38,6034050;41,7955055;41,7627296;#N/A;
588,0000000;38,6070404;41,7758522;41,7342453;#N/A;
588,5000000;38,6105995;41,7562332;41,7058830;#N/A;
589,0000000;38,6140823;41,7366409;41,6776428;#N/A;
589,5000000;38,6174927;41,7170792;41,6495285;#N/A;
590,0000000;38,6208267;41,6975479;41,6215324;#N/A;
590,5000000;38,6240883;41,6780472;41,5936623;#N/A;
591,0000000;38,6272774;41,6585808;41,5659142;#N/A;
591,5000000;38,6303940;41,6391449;41,5382843;#N/A;
592,0000000;38,6334381;41,6197433;41,5107765;#N/A;
592,5000000;38,6364098;41,6003723;41,4833870;#N/A;
593,0000000;38,6393089;41,5810356;41,4561157;#N/A;
593,5000000;38,6421394;41,5617294;41,4289627;#N/A;
594,0000000;38,6448975;41,5424614;41,4019279;#N/A;
594,5000000;38,6475868;41,5232239;41,3750114;#N/A;
595,0000000;38,6502037;41,5040245;41,3482094;#N/A;
595,5000000;38,6527557;41,4848557;41,3215256;#N/A;
596,0000000;38,6552391;41,4657249;41,2949562;#N/A;
596,5000000;38,6576500;41,4466286;41,2684975;#N/A;
597,0000000;38,6599960;41,4275703;41,2421570;#N/A;
597,5000000;38,6622734;41,4085464;41,2159309;#N/A;
598,0000000;38,6644859;41,3895569;41,1898155;#N/A;
598,5000000;38,6666298;41,3706055;41,1638145;#N/A;
599,0000000;38,6687088;41,3516922;41,1379204;#N/A;
599,5000000;38,6707230;41,3328133;41,1121407;#N/A;
600,0000000;38,6726723;41,3139763;41,0864716;#N/A;
600,5000000;38,6745567;41,2951736;41,0609131;#N/A;
601,0000000;38,6763763;41,2764091;41,0354614;#N/A;
601,5000000;38,6781311;41,2576790;41,0101204;#N/A;
602,0000000;38,6798248;41,2389908;40,9848900;#N/A;
602,5000000;38,6814537;41,2203407;40,9597626;#N/A;
603,0000000;38,6830215;41,2017288;40,9347458;#N/A;
603,5000000;38,6845284;41,1831551;40,9098320;#N/A;
604,0000000;38,6859703;41,1646233;40,8850250;#N/A;
604,5000000;38,6873550;41,1461258;40,8603249;#N/A;
605,0000000;38,6886787;41,1276703;40,8357277;#N/A;
605,5000000;38,6899376;41,1092567;40,8112373;#N/A;
606,0000000;38,6911430;41,0908775;40,7868500;#N/A;
606,5000000;38,6922836;41,0725403;40,7625618;#N/A;
607,0000000;38,6933670;41,0542412;40,7383804;#N/A;
607,5000000;38,6943932;41,0359840;40,7142982;#N/A;
608,0000000;38,6953583;41,0177689;40,6903191;#N/A;
608,5000000;38,6962700;40,9995880;40,6664429;#N/A;
609,0000000;38,6971207;40,9814529;40,6426620;#N/A;
609,5000000;38,6979179;40,9633560;40,6189842;#N/A;
610,0000000;38,6986542;40,9452972;40,5954056;#N/A;
610,5000000;38,6993370;40,9272842;40,5719261;#N/A;
611,0000000;38,6999664;40,9093094;40,5485420;#N/A;
611,5000000;38,7005386;40,8913727;40,5252571;#N/A;
612,0000000;38,7010536;40,8734779;40,5020676;#N/A;
612,5000000;38,7015190;40,8556252;40,4789772;#N/A;
613,0000000;38,7019272;40,8378143;40,4559822;#N/A;
613,5000000;38,7022820;40,8200455;40,4330826;#N/A;
614,0000000;38,7025833;40,8023148;40,4102783;#N/A;
614,5000000;38,7028313;40,7846260;40,3875656;#N/A;
615,0000000;38,7030296;40,7669792;40,3649483;#N/A;
615,5000000;38,7031746;40,7493706;40,3424263;#N/A;
616,0000000;38,7032661;40,7322655;40,3199959;#N/A;
616,5000000;38,7033081;40,7155037;40,2976570;#N/A;
617,0000000;38,7033005;40,6987762;40,2754135;#N/A;
617,5000000;38,7032394;40,6820831;40,2532578;#N/A;
618,0000000;38,7031326;40,6654282;40,2311935;#N/A;
618,5000000;38,7029724;40,6488037;40,2092209;#N/A;
619,0000000;38,7027626;40,6322136;40,1873398;#N/A;
619,5000000;38,7025070;40,6156616;40,1655426;#N/A;
620,0000000;38,7022018;40,5991440;40,1438370;#N/A;
620,5000000;38,7018471;40,5826607;40,1222229;#N/A;
621,0000000;38,7014465;40,5662117;40,1006927;#N/A;
621,5000000;38,7009964;40,5497971;40,0792542;#N/A;
622,0000000;38,7005005;40,5334206;40,0578995;#N/A;
622,5000000;38,6999550;40,5170784;40,0366287;#N/A;
623,0000000;38,6993675;40,5007706;40,0154495;#N/A;
623,5000000;38,6987343;40,4844971;39,9943542;#N/A;
624,0000000;38,6980515;40,4682617;39,9733429;#N/A;
624,5000000;38,6973267;40,4520607;39,9524155;#N/A;
625,0000000;38,6965561;40,4358940;39,9315720;#N/A;
625,5000000;38,6957397;40,4197655;39,9108124;#N/A;
626,0000000;38,6948814;40,4036713;39,8901405;#N/A;
626,5000000;38,6939774;40,3876114;39,8695450;#N/A;
627,0000000;38,6930313;40,3715897;39,8490372;#N/A;
627,5000000;38,6920586;40,3556023;39,8286095;#N/A;
628,0000000;38,6911163;40,3396492;39,8082619;#N/A;
628,5000000;38,6902199;40,3237343;39,7879944;#N/A;
629,0000000;38,6892776;40,3078537;39,7678108;#N/A;
629,5000000;38,6882896;40,2920074;39,7477036;#N/A;
630,0000000;38,6872635;40,2761993;39,7276802;#N/A;
630,5000000;38,6861916;40,2604256;39,7077332;#N/A;
631,0000000;38,6850777;40,2446899;39,6878662;#N/A;
631,5000000;38,6839256;40,2289886;39,6680756;#N/A;
632,0000000;38,6827278;40,2133217;39,6483650;#N/A;
632,5000000;38,6814919;40,1976929;39,6287308;#N/A;
633,0000000;38,6802139;40,1820984;39,6091766;#N/A;
633,5000000;38,6788940;40,1665382;39,5896950;#N/A;
634,0000000;38,6775360;40,1510162;39,5702934;#N/A;
634,5000000;38,6761360;40,1355286;39,5509644;#N/A;
635,0000000;38,6746979;40,1200790;39,5317116;#N/A;
635,5000000;38,6732216;40,1046638;39,5125351;#N/A;
636,0000000;38,6717072;40,0892830;39,4934311;#N/A;
636,5000000;38,6701508;40,0739403;39,4744034;#N/A;
637,0000000;38,6685600;40,0586319;39,4554482;#N/A;
637,5000000;38,6669273;40,0433578;39,4365692;#N/A;
638,0000000;38,6652603;40,0281219;39,4177589;#N/A;
638,5000000;38,6635551;40,0129204;39,3990250;#N/A;
639,0000000;38,6618118;39,9977531;39,3803596;#N/A;
639,5000000;38,6600342;39,9826202;39,3617706;#N/A;
640,0000000;38,6582184;39,9675255;39,3432503;#N/A;
640,5000000;38,6563683;39,9524689;39,3247986;#N/A;
641,0000000;38,6544800;39,9374428;39,3064232;#N/A;
641,5000000;38,6525574;39,9235268;39,2881126;#N/A;
642,0000000;38,6506004;39,9120712;39,2698746;#N/A;
642,5000000;38,6486053;39,9006195;39,2517052;#N/A;
643,0000000;38,6465797;39,8891792;39,2336082;#N/A;
643,5000000;38,6445198;39,8777466;39,2155762;#N/A;
644,0000000;38,6424217;39,8663216;39,1976166;#N/A;
644,5000000;38,6402931;39,8549080;39,1797218;#N/A;
645,0000000;38,6381340;39,8435059;39,1618958;#N/A;
645,5000000;38,6359367;39,8321114;39,1441345;#N/A;
646,0000000;38,6337090;39,8207245;39,1264420;#N/A;
646,5000000;38,6314468;39,8093529;39,1088181;#N/A;
647,0000000;38,6291542;39,7979889;39,0912590;#N/A;
647,5000000;38,6268311;39,7866325;39,0737648;#N/A;
648,0000000;38,6244736;39,7752876;39,0563354;35,0000000;
648,0416667;38,6322632;40,0692863;40,0692863;36,0597954;
648,0833333;38,6309814;40,0458260;40,0458260;36,0249786;
648,1250000;38,6300507;40,0230675;40,0230675;35,9908447;
648,1666667;38,6290283;40,0009842;40,0009842;35,9573784;
648,2083333;38,6281090;39,9795609;39,9795609;35,9253082;
648,2500000;38,6271706;39,9587708;39,9587708;35,8973083;
648,2916667;38,6262894;39,9385948;39,9385948;35,8699646;
648,3333333;38,6254120;39,9190102;39,9190102;35,8432579;
648,3750000;38,6249504;39,9005203;39,9005203;35,8171654;
648,4166667;38,6245766;39,8857651;39,8857651;35,7916794;
648,4583333;38,6242142;39,8713264;39,8713264;35,7667847;
648,5000000;38,6238556;39,8571968;39,8571968;35,7424583;
649,0000000;38,6200180;39,8167877;39,7194138;35,4887314;
649,5000000;38,6167946;39,7843132;39,6215820;35,5603867;
650,0000000;38,6139297;39,7575760;39,5407486;35,6610374;
650,5000000;38,6112671;39,7355995;39,4725494;35,7050171;
651,0000000;38,6098557;39,7599106;39,7528458;38,4838638;
651,5000000;38,6087151;40,3202515;40,3202515;40,3757057;
652,0000000;38,6073265;40,8535309;40,8535309;43,7663918;
652,5000000;38,6063042;41,3701668;41,3701668;47,4910583;
653,0000000;38,6040306;41,8871384;42,1379013;51,6667786;
653,5000000;38,5970268;42,0501633;42,4976997;54,4892006;
654,0000000;38,5936012;41,9606781;42,8240166;55,6122704;
654,5000000;38,5901527;41,9018860;43,3906860;56,9012909;
655,0000000;38,5864639;41,8701248;44,3965073;58,3379631;
655,5000000;38,5832520;41,8623810;45,4133072;59,9129448;
656,0000000;38,5807228;41,8903923;46,4487991;60,8122902;
656,5000000;38,5778046;41,9384918;47,2638092;61,8770752;
657,0000000;38,5744934;41,5870934;47,2076912;62,1176872;
657,5000000;38,5717468;41,2924156;47,2335014;62,6212997;
658,0000000;38,5693245;41,0436859;47,3308487;62,9723015;
658,5000000;38,5670586;40,8322296;47,4378319;63,2157669;
659,0000000;38,5648308;40,6510658;47,5568161;63,3843689;
659,5000000;38,5625687;40,4969788;47,6071968;63,0907822;
660,0000000;38,5601730;40,3655090;47,8945351;63,0700798;
660,5000000;38,5577164;40,2212830;48,1434097;62,8467484;
661,0000000;38,5550652;40,0780258;48,2490540;62,6585693;
661,5000000;38,5522575;39,9389534;48,4142418;62,5077820;
662,0000000;38,5494041;39,8688545;48,5507736;62,3255043;
662,5000000;38,5464172;39,8385735;48,6349716;62,1512566;
663,0000000;38,5433540;39,8074608;48,7145271;61,9495659;
663,5000000;38,5402069;39,7760124;48,7908134;61,7301788;
664,0000000;38,5369797;39,7445450;48,8645210;61,5000725;
664,5000000;38,5336685;39,7132721;48,9359550;61,2641945;
665,0000000;38,5302887;39,6823273;49,0412025;60,9778633;
665,5000000;38,5268364;39,6516571;49,1509743;60,6945763;
666,0000000;38,5233459;39,6215706;49,2385254;60,4400024;
666,5000000;38,5197945;39,5918121;49,2755928;60,1975975;
667,0000000;38,5162086;39,5625496;49,3180122;59,9591141;
667,5000000;38,5125961;39,5335960;49,3719330;59,7277374;
668,0000000;38,5089531;39,5051537;49,4392052;59,4957619;
668,5000000;38,5053215;39,4771385;49,5007782;59,2735252;
669,0000000;38,5016861;39,4495926;49,5536156;59,0502815;
669,5000000;38,4980583;39,4225693;49,5996628;58,8275337;
670,0000000;38,4944344;39,4124641;49,6402550;58,6063538;
670,5000000;38,4908218;39,4029160;49,6763382;58,3874931;
671,0000000;38,4872246;39,3944130;49,7085838;58,1714478;
671,5000000;38,4836388;39,3860626;49,7374878;57,9585495;
672,0000000;38,4800720;39,3773232;49,7634163;57,7489967;
672,5000000;38,4765205;39,3682289;49,7866592;57,5429001;
673,0000000;38,4729881;39,3588181;49,8074379;57,3403053;
673,5000000;38,4694672;39,3491287;49,8259277;57,1412125;
674,0000000;38,4659653;39,3391914;49,8422775;56,9455910;
674,5000000;38,4624786;39,3290443;49,8566170;56,7471695;
675,0000000;38,4590034;39,3185768;49,8832283;56,5291176;
675,5000000;38,4555397;39,3079720;49,9043350;56,3178978;
676,0000000;38,4520874;39,2973251;49,9154968;56,1253433;
676,5000000;38,4486504;39,2867241;49,9232674;55,9368057;
677,0000000;38,4452171;39,2760620;49,9038086;55,7492638;
677,5000000;38,4417915;39,2652855;49,8907928;55,5638771;
678,0000000;38,4383659;39,2544250;49,8825684;55,3818207;
678,5000000;38,4349365;39,2438240;49,8767548;55,2122917;
679,0000000;38,4314995;39,2334213;49,8835297;55,0464096;
679,5000000;38,4280586;39,2231483;49,8864250;54,8865929;
680,0000000;38,4246216;39,2130165;49,8852425;54,7300377;
680,5000000;38,4211807;39,2030067;49,8806992;54,5762177;
681,0000000;38,4177361;39,1931038;49,8733482;54,4247780;
681,5000000;38,4142799;39,1832924;49,8636322;54,2712212;
682,0000000;38,4108162;39,1736069;49,8529701;54,1205521;
682,5000000;38,4073372;39,1640434;49,8400574;53,9678230;
683,0000000;38,4038429;39,1545219;49,8249016;53,8144608;
683,5000000;38,4003258;39,1450500;49,8080444;53,6613235;
684,0000000;38,3967934;39,1356277;49,7898369;53,5090141;
684,5000000;38,3932419;39,1262665;49,7705307;53,3579597;
685,0000000;38,3896675;39,1169624;49,7502861;53,2084427;
685,5000000;38,3860741;39,1077309;49,7292252;53,0606499;
686,0000000;38,3824577;39,0985832;49,7088547;52,8714638;
686,5000000;38,3788147;39,0894012;49,7194939;52,7347870;
687,0000000;38,3751488;39,0803146;49,7092819;52,5958977;
687,5000000;38,3714676;39,0712090;49,6930847;52,4968338;
688,0000000;38,3677673;39,0622063;49,6750107;52,3921661;
688,5000000;38,3640404;39,0534248;49,6071472;52,2788582;
689,0000000;38,3602982;39,0448952;49,5433884;52,1736755;
689,5000000;38,3565521;39,0371284;49,5266914;52,0370674;
690,0000000;38,3527756;39,0292587;49,5092926;51,9087830;
690,5000000;38,3489685;39,0213356;49,4911461;51,7866096;
691,0000000;38,3451271;39,0126877;49,4615593;51,6676445;
691,5000000;38,3412476;39,0034523;49,4185600;51,5505447;
692,0000000;38,3373604;38,9947128;49,3752975;51,4439087;
692,5000000;38,3334618;38,9864044;49,3314514;51,3301582;
693,0000000;38,3295479;38,9781799;49,2892799;51,2117195;
693,5000000;38,3256264;38,9951248;49,2512169;51,0965958;
694,0000000;38,3216972;39,0182762;49,2115326;50,9886093;
694,5000000;38,3177528;39,0417213;49,1701965;50,8873787;
695,0000000;38,3137894;39,0654106;49,1273270;50,7846451;
695,5000000;38,3098106;39,0893059;49,0830994;50,6819649;
696,0000000;38,3058128;39,1133690;49,0377121;50,5753555;
696,5000000;38,3018036;39,1375618;48,9913559;50,4649200;
697,0000000;38,2977791;39,1618576;48,9442139;50,3567543;
697,5000000;38,2938194;39,1862221;48,8964424;50,2484322;
698,0000000;38,2903481;39,2106285;48,8483162;50,1408157;
698,5000000;38,2868958;39,2357101;48,8025818;50,0356293;
699,0000000;38,2834129;39,2605972;48,7543182;49,9305153;
699,5000000;38,2799072;39,2853241;48,7046165;49,8261909;
700,0000000;38,2763824;39,3099098;48,6541786;49,7224579;
